sku,vendor_name,vendor_code,collection,fabric,colour_code,seq,title,description,image_url,price,cost,qty,shopify_status,product_type,handle
SMT-GEN-SBN-TRQ-10226,SAREE MART,SMT,GEN,SBN,TRQ,10226.0,KAMALINI (कमलिनी),"A beautiful dark sky blue semi-kataan silk banarasi saree with a lovely floral, mango and gold zari border. The saree has a rich pallu with onion pink and dark sky blue stripes.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03561.jpg,1599.00,550.00,0,draft,SAREES,shanwb11921
SMT-GEN-SBN-PNK-10225,SAREE MART,SMT,GEN,SBN,PNK,10225.0,PADMIKA (पद्मिका),"A beautiful pink semi-kataan silk banarasi saree with a lovely floral, manago, and gold zari border. The saree has a rich pallu with olive green and pink stripes.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03403.jpg,1599.00,550.00,0,draft,SAREES,shanwb11920
SMT-GEN-SBN-NVY-10224,SAREE MART,SMT,GEN,SBN,NVY,10224.0,RAJNANDINI (राजनंदिनी),"A beautiful navy blue semi-kataan silk banarasi saree with a lovely floral, mango and gold zari border. The saree has a rich pallu with sky blue and navy blue stripes.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03529.jpg,1599.00,550.00,0,draft,SAREES,shanwb11919
SMT-GEN-SBN-ORG-10223,SAREE MART,SMT,GEN,SBN,ORG,10223.0,VAGESHWARI (वागेश्वरी),"A beautiful orange semi-kataan silk banarasi saree with a lovely floral, mango and gold zari border. The saree has a rich pallu with orange and purple stripes.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03323.jpg,1599.00,550.00,0,draft,SAREES,shanwb11918
SMT-GEN-SBN-BLK-10222,SAREE MART,SMT,GEN,SBN,BLK,10222.0,CHARUSHREE (चारुश्री),A beautiful black semi-kataan silk banarasi saree with a lovely floral and mango gold zari border. The saree has a rich pallu with black and red stripes.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02203_349975d6-5d01-4984-9367-050890537502.jpg,1599.00,550.00,0,draft,SAREES,shanwb11917
SMT-GEN-SBN-GRN-10221,SAREE MART,SMT,GEN,SBN,GRN,10221.0,SHRITIMA (शृतिमा),A beautiful olive green semi-kataan silk banarasi saree with a lovely floral and mango gold zari border. The saree has a rich pallu with cream and olive green stripes,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02267_244edbb8-7f46-4293-93e0-f2f84178ff8c.jpg,1599.00,550.00,0,draft,SAREES,shanwb11916
SMT-GEN-SBN-GRN-10220,SAREE MART,SMT,GEN,SBN,GRN,10220.0,BHAVYAANI (भव्यानी),"A beautiful pista green semi-kataan silk banarasi saree with a lovely floral, mango and gold zari border. The saree has a rich pallu with pista green and baby pink stripes.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03496.jpg,1599.00,550.00,0,draft,SAREES,shanwb11915
SMT-GEN-SBN-PUR-10219,SAREE MART,SMT,GEN,SBN,PUR,10219.0,HARIPRIYA (हरिप्रिया),"A beautiful purple semi-kataan silk banarasi saree with a lovely floral,, mango and gold zari border. The saree features a rich purple and pink-striped pallu.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03365.jpg,1599.00,550.00,0,draft,SAREES,shanwb11914
SMT-GEN-SBN-NVY-10218,SAREE MART,SMT,GEN,SBN,NVY,10218.0,KANIRIKA (कनिरिका),A beautiful navy blue semi-kataan silk saree with a beautiful gold zari border. The saree has rich gold zari on one side of the border. The saree has a beautiful red & pink satin border and a rich red pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02888.jpg,2899.00,800.00,3,active,SAREES,shanwb11886
SMT-GEN-SBN-PUR-10217,SAREE MART,SMT,GEN,SBN,PUR,10217.0,SHAAMBHAVI (शाम्भवी),A beautiful purple semi-kataan silk banarasi saree with a lovely floral red and gold zari border. The body of the saree has flower buttas on it. The saree has a rich pallu with gold zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02092.jpg,2499.00,850.00,0,draft,SAREES,shanwb11885
SMT-GEN-SBN-PCH-10216,SAREE MART,SMT,GEN,SBN,PCH,10216.0,MANDAKINI (मन्दाकिनी),A beautiful peach orange semi-kataan silk banarasi saree with a lovely red and gold zari border. The body of the saree has simple buttas on it. The saree has a rich pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02700.jpg,2499.00,850.00,0,draft,SAREES,shanwb11884
SMT-GEN-SBN-GRN-10215,SAREE MART,SMT,GEN,SBN,GRN,10215.0,AROHINI (आरोहिणी),A gorgeous mint green coloured chequered banarasi semi -kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrasting red blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02372.jpg,2499.00,850.00,0,draft,SAREES,shanwb11883
SMT-GEN-SBN-LAV-10214,SAREE MART,SMT,GEN,SBN,LAV,10214.0,TRIVENI (त्रिवेणी),A gorgeous lavender coloured chequered banarasi semi-kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrasting red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02424_e08f1347-4b4b-4f1b-950f-7d73d68d9ab0.jpg,2499.00,850.00,0,draft,SAREES,shanwb11882
SMT-GEN-SBN-GRN-10213,SAREE MART,SMT,GEN,SBN,GRN,10213.0,AARUNYA (आरुण्या),A gorgeous mint green chequered banarasi semi-kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02837.jpg,2499.00,850.00,0,draft,SAREES,shanwb11881
SMT-GEN-SBN-PUR-10212,SAREE MART,SMT,GEN,SBN,PUR,10212.0,VAIDEHI (वैदेही),A gorgeous dark purple chequered banarasi semi-kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03109.jpg,2499.00,850.00,0,draft,SAREES,shanwb11880
SMT-GEN-SBN-PUR-10211,SAREE MART,SMT,GEN,SBN,PUR,10211.0,SMRITIKA (स्मृतिका),A gorgeous purple chequered banarasi semi-kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02933.jpg,2499.00,850.00,1,active,SAREES,shanwb11879
SMT-GEN-SBN-PCH-10210,SAREE MART,SMT,GEN,SBN,PCH,10210.0,NIVRITTI (निवृत्ति),A beautiful peach orange chequered semi-kataan silk banarasi saree with a lovely floral red and gold zari border. The body of the saree has simple buttas on it. The saree has a rich pallu with gold zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02977.jpg,2499.00,850.00,0,draft,SAREES,shanwb11877
SMT-GEN-SBN-PCH-10209,SAREE MART,SMT,GEN,SBN,PCH,10209.0,ESHANIKA (एशानिका),A beautiful peach orange chequered semi-katan silk banarasi saree with a lovely red and golden zari temple border. The body of the saree has simple buttas on it. The saree has a rich pallu with gold zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02037_a232dac9-f115-41e5-9d79-ceda93597858.jpg,2499.00,850.00,0,active,SAREES,shanwb11876
SMT-GEN-SBN-PUR-10208,SAREE MART,SMT,GEN,SBN,PUR,10208.0,LAVINIKA (लाविनिका),A beautiful purple chequered semi-kataan silk banarasi saree with a red and gold zari temple border. The body of the saree has simple buttas on it. The saree has a rich pallu with gold zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC01981_53a62455-09d5-4ff2-8570-022aae6c7079.jpg,2499.00,850.00,0,draft,SAREES,shanwb11875
SMT-GEN-SBN-PUR-10207,SAREE MART,SMT,GEN,SBN,PUR,10207.0,CHARVIKI (चार्विकी),A gorgeous purple coloured chequered banarasi semi-kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02528.jpg,2499.00,850.00,1,draft,SAREES,shanwb11874
SMT-GEN-SBN-NVY-10206,SAREE MART,SMT,GEN,SBN,NVY,10206.0,SHRUTIKA (श्रुतिका),A gorgeous navy blue coloured chequered banarasi semi -kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02636.jpg,2499.00,850.00,0,draft,SAREES,shanwb11873
SMT-GEN-SBN-TEL-10205,SAREE MART,SMT,GEN,SBN,TEL,10205.0,KAMESHI (कामेशी),A gorgeous teal blue coloured chequered banarasi semi-kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02476_993e62cf-5359-40ec-96cc-10556b5ca465.jpg,2499.00,850.00,0,draft,SAREES,shanwb11872
SMT-GEN-SBN-LAV-10204,SAREE MART,SMT,GEN,SBN,LAV,10204.0,NAIMISHA (नैमिषा),A gorgeous lavender coloured chequered banarasi semi -kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03235.jpg,2499.00,850.00,0,draft,SAREES,shanwb11871
SMT-GEN-SBN-YLW-10203,SAREE MART,SMT,GEN,SBN,YLW,10203.0,YASHVIKA (यश्विका),A beautiful mustard chequered semi-kataan silk banarasi saree with a lovely red and gold zari border. The body of the saree has simple buttas on it. The saree has a rich pallu with gold zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02323_6551e7d5-f51e-4f94-95e6-f856bdd733a7.jpg,2499.00,850.00,0,draft,SAREES,shanwb11870
SMT-GEN-SBN-LAV-10202,SAREE MART,SMT,GEN,SBN,LAV,10202.0,TARUNIKA (तरुणिका),A beautiful lavender semi-kataan silk banarasi saree with a lovely red and gold zari border. The body of the saree has simple buttas on it. The saree has a rich pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02791.jpg,2499.00,850.00,0,draft,SAREES,shanwb11869
SMT-GEN-SBN-PUR-10201,SAREE MART,SMT,GEN,SBN,PUR,10201.0,KAUSHIKI (कौशिकी),A gorgeous purple banarasi semi-kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03193.jpg,2499.00,850.00,0,draft,SAREES,shanwb11868
SMT-GEN-SBN-TEL-10200,SAREE MART,SMT,GEN,SBN,TEL,10200.0,VARNIKA (वर्णिका),A gorgeous teal green coloured banarasi semi -kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03150.jpg,2499.00,850.00,0,draft,SAREES,shanwb11867
SMT-GEN-SBN-TRQ-10199,SAREE MART,SMT,GEN,SBN,TRQ,10199.0,ANVITHA (अन्विता),A gorgeous turquoise banarasi semi -kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03022_9c5e5872-8381-4266-ac5a-0e0371e4e4aa.jpg,2499.00,850.00,0,draft,SAREES,shanwb11866
SVS-HRTG-SCR-PUR-10198,SV Silks,SVS,HRTG,SCR,PUR,10198.0,SUBHA (ಸುಭಾ),Pooja in a gorgeous purple semi-crepe saree with a traditional floral border in gold zari. The saree has a simple pallu with gold zari on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG09242_90a1133b-15ee-42dc-b1f6-b9e13fda51e2.jpg,1699.00,600.00,0,draft,SAREES,hriwb11865
SVS-HRTG-XX-PNK-10197,SV Silks,SVS,HRTG,XX,PNK,10197.0,VANAMALINI (ವನಮಾಲಿನಿ),A lovely rani pink semi-crepe saree with a traditional mango border in gold zari. The saree has a simple pallu with gold zari on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG09182_51ed7d21-f0d6-42ed-a153-d749963b6cae.jpg,1699.00,600.00,0,draft,SAREES,hriwb11864
SVS-HRTG-XX-PNK-10196,SV Silks,SVS,HRTG,XX,PNK,10196.0,MALLITHEEGA (ಮಲ್ಲಿತೀಗ),A lovely dark pink semi-crepe saree with a traditional floral border in gold zari. The saree has a simple pallu with gold zari on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG09293_494a956c-e617-483f-9433-a7c7b1f2cf27.jpg,1699.00,600.00,0,draft,SAREES,hriwb11863
SVS-GEN-SCR-BLK-10195,SV Silks,SVS,GEN,SCR,BLK,10195.0,AARADHYA (ಆರಾಧ್ಯಾ),Pooja in a lovely black semi-crepe saree with a traditional gandaberunda border in gold zari. The saree has a simple pallu with zari on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/WhatsAppImage2025-10-20at7.07_1.png,1999.00,799.00,14,active,SAREES,hriwb11862
SVS-HRTG-XX-BLU-10194,SV Silks,SVS,HRTG,XX,BLU,10194.0,DHARANI (ಧರಣಿ),A lovely electric blue semi-crepe saree with a traditional floral border in gold zari. The saree has a simple pallu with gold zari on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG09210_ee9f0d1a-9224-435b-a9e9-e8e50e6c1e53.jpg,1699.00,600.00,0,draft,SAREES,hriwb11861
SVS-HRTG-XX-BRN-10193,SV Silks,SVS,HRTG,XX,BRN,10193.0,KALASAM (ಕಾಲಸಂ),A lovely coffee brown semi-crepe saree with a traditional floral border in gold zari. The saree has a simple pallu with gold zari on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG09271_ae952b59-7dfa-4482-b6fe-26825a9d780b.jpg,1699.00,600.00,1,draft,SAREES,hriwb11860
SVS-HRTG-SCR-PNK-10192,SV Silks,SVS,HRTG,SCR,PNK,10192.0,GAGANA MAYURI (ಗಗನ ಮಯೂರಿ),A lovely baby pink semi-crepe saree with a traditional floral border in gold zari. The saree has a simple pallu with gold zari on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG09308_69613318-7afe-44e1-919b-255d2d5edef7.jpg,1699.00,600.00,1,active,SAREES,hriwb11859
SVS-HRTG-SLK-MLC-10191,SV Silks,SVS,HRTG,SLK,MLC,10191.0,MANMATI (ಮನ್ಮತಿ),A lovely dark maroon semi-crepe saree with a traditional mango border in gold zari. The saree has a simple pallu with gold zari on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG05599_1d56f9d6-d1f3-4925-9ee4-403acf13601c.jpg,1699.00,600.00,0,draft,SAREES,vintwb11665
SVS-HRTG-SLK-GRN-10190,SV Silks,SVS,HRTG,SLK,GRN,10190.0,AMISHA (ಅಮಿಷಾ),A gorgeous light pistachio green pure Mysore crepe silk saree with a gorgeous pink temple border with gold zari lines on it . The pallu has simple gold zari lines on it. The saree comes with a contrast blouse-same as the pallu colour.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04423_23193483-abad-4318-ae6c-849bf5f19f8c.jpg,9999.00,4381.00,0,draft,SAREES,hriwb11508
SVS-HRTG-SLK-RED-10189,SV Silks,SVS,HRTG,SLK,RED,10189.0,ARADHANA (ಆರಾಧನಾ),A gorgeous red pure Mysore crepe silk saree with a gorgeous black temple border with gold zari lines on it . The pallu has simple gold zari lines on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04634_d9b8daf6-d023-4418-a3e3-edecb6be5aaa.jpg,9999.00,4381.00,0,draft,SAREES,hriwb11507
SVS-HRTG-SLK-BLU-10188,SV Silks,SVS,HRTG,SLK,BLU,10188.0,TANAYA (ತನಯಾ),A gorgeous royal blue pure Mysore crepe silk saree with a gorgeous light blue temple border with gold zari lines on it . The pallu has simple gold zari lines on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04487_d1f1e608-bfba-44df-8783-6980877271af.jpg,9999.00,4381.00,0,draft,SAREES,hriwb11506
SVS-HRTG-SLK-CRM-10187,SV Silks,SVS,HRTG,SLK,CRM,10187.0,SAVITA (ಸವಿತಾ),A gorgeous cream pure Mysore crepe silk saree with a magenta temple border with gold zari lines on it . The pallu has simple gold zari lines on it. The saree comes with a contrast blouse-same as the pallu colour.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04554_11a56713-85fc-40f6-8452-2ad5c40c6c92.jpg,9999.00,4381.00,0,draft,SAREES,hriwb11505
SMT-GEN-SBN-BRN-10186,SAREE MART,SMT,GEN,SBN,BRN,10186.0,ADITI (अदिति),A coffee brown banarasi semi-georgette saree with a gold zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07194.jpg,2499.00,950.00,0,draft,SAREES,wb989
SMT-GEN-SBN-RED-10185,SAREE MART,SMT,GEN,SBN,RED,10185.0,NITYA (नित्य),A red banarasi semi-georgette saree. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC06937.jpg,2499.00,950.00,0,draft,SAREES,wb977
SMT-GEN-SBN-ORG-10184,SAREE MART,SMT,GEN,SBN,ORG,10184.0,MAHIKA (महिका),A rust banarasi semi-georgette saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07179.jpg,2499.00,950.00,0,draft,SAREES,wb984
SMT-GEN-SBN-GRN-10183,SAREE MART,SMT,GEN,SBN,GRN,10183.0,DHRUVI (ध्रुवी),A lime green banarasi semi-georgette saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07219.jpg,2499.00,950.00,0,draft,SAREES,wb1001
SMT-GEN-SBN-BLU-10182,SAREE MART,SMT,GEN,SBN,BLU,10182.0,SHAILEE (शैली),A blue banarasi semi-georgette saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC06975.jpg,2499.00,950.00,0,draft,SAREES,wb975
SMT-GEN-SBN-PUR-10181,SAREE MART,SMT,GEN,SBN,PUR,10181.0,CHAMPA (चंपा),A dark purple banarasi semi-georgette saree. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC06841_a567f6d5-cc66-4f1a-8154-7e44940a1ed2.jpg,2499.00,950.00,0,draft,SAREES,wb981
SMT-GEN-SBN-BRZ-10180,SAREE MART,SMT,GEN,SBN,BRZ,10180.0,RANJANA (रंजना),A brown banarasi semi-tissue saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07469.jpg,2499.00,950.00,0,draft,SAREES,wb997
SMT-GEN-SBN-ORG-10179,SAREE MART,SMT,GEN,SBN,ORG,10179.0,KUNJAL (कुंजल),A light orange banarasi semi-tissue saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07457.jpg,2499.00,950.00,0,draft,SAREES,wb991
SMT-GEN-SBN-GRN-10178,SAREE MART,SMT,GEN,SBN,GRN,10178.0,MAINA (मैना),A green banarasi semi-tissue saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07026.jpg,2499.00,950.00,0,draft,SAREES,wb990
SMT-GEN-SBN-GRN-10177,SAREE MART,SMT,GEN,SBN,GRN,10177.0,MOKSHINI (मोक्षिणी),A light green banarasi semi-tissue saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07118.jpg,2499.00,950.00,0,draft,SAREES,wb998
SMT-GEN-SBN-BLU-10176,SAREE MART,SMT,GEN,SBN,BLU,10176.0,ANURAGA (अनुरागा),A powder blue banarasi semi-tissue saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07083.jpg,2499.00,950.00,0,draft,SAREES,wb996
SMT-GEN-SBN-BLU-10175,SAREE MART,SMT,GEN,SBN,BLU,10175.0,BHAGIRATHI (भागीरथी),A blue banarasi semi-georgette saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07386.jpg,2499.00,950.00,0,draft,SAREES,wb1003
SMT-GEN-SBN-PUR-10174,SAREE MART,SMT,GEN,SBN,PUR,10174.0,ASSIYA (अस्सिया),A dark purple banarasi semi-georgette saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC06916.jpg,2499.00,950.00,0,draft,SAREES,wb971
SMT-GEN-SBN-YLW-10173,SAREE MART,SMT,GEN,SBN,YLW,10173.0,MANINI (मानिनी),A yellow banarasi semi-tissue saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07148.jpg,2499.00,950.00,0,draft,SAREES,wb993
SMT-GEN-SBN-PCH-10172,SAREE MART,SMT,GEN,SBN,PCH,10172.0,GANGIKA (गांगिका),A peach banarasi semi-tissue saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC06994.jpg,2499.00,950.00,0,draft,SAREES,wb995
SMT-GEN-SBN-ORG-10171,SAREE MART,SMT,GEN,SBN,ORG,10171.0,VISHWAPRIYA (विश्वप्रिया),A rust banarasi semi-georgette saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC06870.jpg,2499.00,950.00,0,draft,SAREES,wb978
SMT-GEN-SBN-MGT-10170,SAREE MART,SMT,GEN,SBN,MGT,10170.0,KASHMIRA (काश्मीरा),A dark magenta banarasi semi-georgette saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07485.jpg,2499.00,950.00,2,active,SAREES,wb1037
SMT-GEN-SBN-BRZ-10169,SAREE MART,SMT,GEN,SBN,BRZ,10169.0,PRAYAGINI (प्रयागिनी),A dark rust banarasi semi-georgette saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07432.jpg,2499.00,950.00,0,draft,SAREES,wb1036
SMT-GEN-SBN-GRN-10168,SAREE MART,SMT,GEN,SBN,GRN,10168.0,DEVASHREE (देवश्री),A gram green banarasi semi-georgette saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07560.jpg,2499.00,950.00,0,draft,SAREES,wb1045
SMT-GEN-SBN-PUR-10167,SAREE MART,SMT,GEN,SBN,PUR,10167.0,SHRENIKA (श्रेनिका),A dark purple banarasi semi- georgette saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07594.jpg,2499.00,950.00,0,draft,SAREES,wb1042
SMT-GEN-SBN-BLU-10166,SAREE MART,SMT,GEN,SBN,BLU,10166.0,VARANI (वारणी),A blue banarasi semi-georgette saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07599.jpg,2499.00,950.00,0,draft,SAREES,wb1000
SMT-GEN-SBN-PNK-10165,SAREE MART,SMT,GEN,SBN,PNK,10165.0,GULABO (गुलाबो),A rani pink banarasi semi-georgette saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07310.jpg,2499.00,950.00,0,draft,SAREES,wb986
SMT-GEN-SBN-BRN-10164,SAREE MART,SMT,GEN,SBN,BRN,10164.0,JYOTISHI (ज्योतिषी),A brown banarasi semi-tissue saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07172.jpg,2499.00,950.00,0,draft,SAREES,wb994
SMT-GEN-SBN-PUR-10163,SAREE MART,SMT,GEN,SBN,PUR,10163.0,MANIKYA (माणिक्य),A mustard banarasi semi-tissue saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07520.jpg,2499.00,950.00,0,draft,SAREES,wb985
SMT-GEN-SBN-XX-10162,SAREE MART,SMT,GEN,SBN,XX,10162.0,GANGALEKHA (गंगालेखा),A purple banarasi semi-georgette saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07554.jpg,2499.00,950.00,0,draft,SAREES,wb987
SMT-GEN-SBN-PNK-10161,SAREE MART,SMT,GEN,SBN,PNK,10161.0,VISHWANI (विश्वानी),A pink banarasi semi-georgette saree with a silver zari border. The saree also has a gold flower woven border. The saree has a gorgeous pallu with rich gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07336.jpg,2499.00,950.00,0,draft,SAREES,wb988
SMT-GEN-SBN-GRN-10160,SAREE MART,SMT,GEN,SBN,GRN,10160.0,KAASHVI (काश्वी),A dark green banarasi semi-georgette saree with a silver zari border. The saree also has a silver flower woven border. The saree has a gorgeous pallu with rich silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC07238.jpg,2499.00,950.00,0,draft,SAREES,wb999
SMT-GEN-SBN-SLV-10159,SAREE MART,SMT,GEN,SBN,SLV,10159.0,BHAVANI PRIYA (भवानी प्रिय),A beautiful dual shaded goldish silver semi-kataan silk saree with a beautiful gold zari border. The saree has rich gold zari on one side of the border. The saree has a beautiful red & pink satin border and a rich red pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG05431.jpg,2899.00,800.00,0,active,SAREES,vintwb735
SMT-GEN-SBN-BLU-10158,SAREE MART,SMT,GEN,SBN,BLU,10158.0,ANANTHAYANI (अनंता),A gorgeous dark blue chequered banarasi semi -kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG05371_641ba605-c3ee-4a6c-83dd-5202048a0141.jpg,2499.00,850.00,0,draft,SAREES,vintwb704
